attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength,label
0,53,0,45,17,4,18,5,9,6,9,54,0,1
0,53,0,45,17,4,18,5,9,6,9,54,0,1
0,53,0,48,17,4,18,5,9,6,9,54,0,1
0,53,0,45,17,4,18,5,9,6,9,54,0,1
0,53,0,45,17,4,18,5,9,6,9,54,0,1
0,53,0,48,17,4,18,5,9,6,9,54,0,1
0,53,0,48,17,4,18,5,9,6,9,54,0,1
0,5,0,48,3,14,7,11,22,8,73,54,0,1
0,5,0,44,3,14,7,11,22,8,73,54,0,1
0,5,0,45,3,14,7,11,22,8,73,54,0,1
0,5,0,49,3,14,7,11,22,8,73,54,0,1
0,5,0,49,3,14,7,11,22,8,73,54,0,1
0,5,0,49,3,14,7,11,22,8,73,54,0,1
0,5,0,49,3,14,7,11,22,8,73,54,0,1
0,5,0,45,3,14,7,11,22,8,73,54,0,1
0,5,0,45,3,14,7,11,22,8,73,54,0,1
0,21,0,49,3,0,1,7,2,4,549,200,0,1
0,21,0,48,3,0,1,7,2,4,549,200,0,1
0,21,0,43,3,0,1,7,2,4,549,200,0,1
0,21,0,41,3,0,1,7,2,4,549,200,0,1
0,21,0,36,3,0,1,7,2,4,549,200,0,1
0,21,0,167,3,0,1,7,2,4,549,200,0,1
0,21,0,149,3,0,1,7,2,4,549,200,0,1
0,21,0,251,3,0,1,7,2,4,549,200,0,1
0,21,0,-61,3,0,1,7,2,4,549,200,0,1
0,21,0,-185,3,0,1,7,2,4,549,200,0,1
0,530586,0,816,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,-248,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,-138,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,-470,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,-552,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,-597,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,144,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,-218,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,480,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,530586,0,-71,326650,41968,57687,27439,83610,14436,352747,200,0,1
0,666906,0,-695,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,1047,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,291,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,497,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,-1048,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,-1460,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,-597,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,472,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,1830,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,666906,0,1114,282659,80008,69028,29654,87834,27768,413732,200,0,1
0,823455,0,-999,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,1362,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,1367,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,1565,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,981,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,-38,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,-1350,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,-1459,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,-419,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,823455,0,1091,349593,140880,404044,76158,88252,130688,108667,200,0,1
0,483093,0,580,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,-1431,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,138,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,1350,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,1594,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,1177,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,-129,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,-1291,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,-1674,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,483093,0,-539,365155,409040,128359,62861,123233,76536,278169,200,0,1
0,1809085,0,219,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,-679,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,-1394,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,-1249,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,272,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,1298,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,-566,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,713,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,-354,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,1809085,0,-1491,348222,85537,217637,116620,161787,73240,121656,200,0,1
0,845643,0,-107,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,426,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,-791,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,-1601,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,-1539,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,-121,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,-693,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,1538,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,810,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,845643,0,-234,356859,122011,122121,87039,169724,108325,133090,200,0,1
0,901523,0,1075,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,1571,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,1216,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,379,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,-791,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,-1723,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,-1064,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,656,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,1547,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,901523,0,1428,509412,69665,58731,142639,139755,100442,112039,200,0,1
0,701245,0,-549,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,969,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,1530,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,1316,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,550,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,381,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,-1642,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,-1210,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,372,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,701245,0,1336,657169,220832,288150,157020,87330,70656,176087,200,0,1
0,788394,0,-1405,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,-1738,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,-822,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,1106,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,1586,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,-1458,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,-689,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,-940,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,-1803,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,788394,0,-1035,262169,27028,109626,55564,123251,175019,268750,200,0,1
0,665853,0,-170,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,665853,0,-1381,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,665853,0,-1701,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,665853,0,-962,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,665853,0,771,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,665853,0,-1411,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,665853,0,1361,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,665853,0,388,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,665853,0,-673,389361,46724,607716,108854,201737,221736,253212,200,0,1
0,1644908,0,1260,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,1268,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,816,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,-193,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,-1304,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,-1666,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,-630,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,1152,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,1448,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1644908,0,1218,1028978,474260,896847,593014,1370424,575045,828846,200,0,1
0,1020032,0,-564,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,1393,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,1244,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,541,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,392,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,-707,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,-1756,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,-757,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,748,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,1020032,0,1703,327813,161020,194474,142185,216035,88200,147874,200,0,1
0,27795,0,-1146,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,-850,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,-302,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,497,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,168,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,-1739,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,-558,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,2047,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,19,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,27795,0,19,96869,27908,103426,21734,17046,42729,45984,200,0,1
0,251213,0,2047,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,994,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,1885,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,2047,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,-1671,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,2047,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,-2048,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,-2048,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,1750,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,251213,0,1532,108862,28110,43074,57317,73747,36646,56497,80,0,1
0,834543,0,1979,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,-2048,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,-2048,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,747,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,-1969,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,2047,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,2047,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,-651,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,-42,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,834543,0,2047,495418,123040,127907,238903,112458,255170,115741,51,0,1
0,733135,0,1240,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,-1521,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,-1227,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,-870,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,-2048,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,-986,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,-2048,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,-1601,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,2047,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,733135,0,2047,106201,48740,306070,233673,207881,204990,136028,51,0,1
0,1749314,0,-2048,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,2047,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,1331,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,-2048,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,-1338,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,-1140,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,978,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,-1090,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,-2048,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,1749314,0,-2048,213301,102913,167054,150596,184916,197198,97460,80,0,1
0,2185948,0,561,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,908,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,1898,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,-2048,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,-1180,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,1162,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,2047,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,2047,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,2047,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,2185948,0,-2048,1527867,489930,573578,380177,707230,498362,517541,51,0,1
0,954968,0,-602,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,-524,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,760,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,-2048,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,2047,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,-1245,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,2047,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,221,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,-619,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,954968,0,-2048,441166,72058,72680,66803,98121,225327,114276,51,0,1
0,648929,0,-2048,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,-454,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,-29,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,1698,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,221,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,1877,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,-2048,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,-1670,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,2047,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,648929,0,503,130738,112170,27310,59336,29705,27772,35145,51,0,1
0,514330,0,-1330,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,693,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,-2048,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,2047,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,2047,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,1052,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,-2048,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,1504,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,-2048,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,514330,0,-2048,276361,12965,49871,22996,109856,87025,57624,80,0,1
0,1768246,0,-1910,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,-438,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,741,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,-2048,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,1348,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,1187,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,-967,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,997,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,197,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1768246,0,-969,1831000,132260,224128,435610,519634,159899,119224,80,0,1
0,1678071,0,-1163,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1678071,0,-2048,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1678071,0,1371,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1678071,0,251,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1678071,0,-2048,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1678071,0,1142,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1678071,0,-763,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1678071,0,1497,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1678071,0,2047,702121,759776,315660,396780,525870,222527,361609,80,0,1
0,1161476,0,419,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,101,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,-2048,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,-1700,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,2047,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,281,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,1485,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,268,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,-1385,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,-173,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,1161476,0,1144,293767,414479,47000,388006,424633,324547,240293,80,0,1
0,758586,0,2047,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,758586,0,1712,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,758586,0,2047,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,758586,0,-2048,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,758586,0,1348,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,758586,0,2047,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,758586,0,1544,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,758586,0,-1826,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,758586,0,-244,55552,65938,67743,40236,42553,33972,17089,80,0,1
0,662910,0,9,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,-380,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,-870,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,-97,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,226,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,-1852,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,-1220,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,-2048,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,2047,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,662910,0,1331,364495,258342,401629,170774,228751,365277,86503,51,0,1
0,206023,0,2047,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,-1670,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,2047,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,-389,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,-4,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,-124,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,-802,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,1107,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,-1457,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,206023,0,-872,833442,506926,259129,102781,113809,100258,110990,80,0,1
0,915896,0,-1205,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,777,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,-1825,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,2047,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,1812,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,-1436,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,1221,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,1589,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,2047,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,915896,0,2047,475855,99799,132032,119064,120602,47812,39045,80,0,1
0,849620,0,1856,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,-2048,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,-291,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,-653,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,-1474,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,1116,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,-892,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,2047,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,598,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,849620,0,964,325958,246200,103938,134581,152128,142151,101452,80,0,1
0,858525,0,-913,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,-2048,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,1496,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,2047,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,427,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,86,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,52,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,-2048,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,-2048,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,858525,0,1658,336879,111510,244290,147863,270085,139273,78527,80,0,1
0,1691638,0,-2048,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,2047,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,-2048,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,1203,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,712,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,-2048,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,2047,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,19,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,-2048,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,1691638,0,19,409398,84422,34744,166846,165228,22048,128431,200,0,1
0,929365,0,-1590,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,2047,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,653,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,-2048,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,-2048,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,2047,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,380,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,2047,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,-2048,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,929365,0,626,417215,126571,141856,374630,181270,133436,66138,51,0,1
0,817663,0,-2048,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,-772,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,2047,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,-2048,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,1826,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,453,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,-1236,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,1216,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,-2048,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,817663,0,-2048,329434,470249,263675,218687,240055,142961,50726,80,0,1
0,966895,0,-2048,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,-875,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,2047,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,405,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,297,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,84,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,-2048,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,1453,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,-1575,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,966895,0,2047,174918,103768,108464,312758,207746,45283,56948,80,0,1
0,2621280,0,1676,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,-2048,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,-1741,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,1356,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,-1945,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,-1355,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,2047,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,2047,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,-2048,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,2621280,0,1764,866473,420194,1021527,604202,413293,153589,213433,51,0,1
0,816552,0,215,408926,261988,271391,304655,228782,161945,147256,51,0,1
0,816552,0,2047,408926,261988,271391,304655,228782,161945,147256,51,0,1
0,816552,0,531,408926,261988,271391,304655,228782,161945,147256,51,0,1
